index,bookings_cumm,day,next,bookings_daily,flag,ID,state,gender,returning_cust,ticket_type,discount,sail_date,RRP,booking_date,purchased_price,capacity
144,221,-221,215,10,1,Ship2,QLD,M,Yes,Interior_Aft,0.2,30/12/2023,550,23/5/2023,549.8,1100
144,221,-221,215,11,1,Ship2,ACT,F,No,Balcony_Aft,0.07,30/12/2023,700,23/5/2023,699.93,1100
145,226,-220,221,5,1,Ship2,ACT,M,Yes,OceanView_Bow,0.04,30/12/2023,2100,24/5/2023,2099.96,1100
145,226,-220,221,6,1,Ship2,QLD,F,No,Balcony_Aft,0.37,30/12/2023,700,24/5/2023,699.63,1100
145,226,-220,221,7,1,Ship2,NT,F,Yes,PenthouseSuites_Bow,0.24,30/12/2023,4000,24/5/2023,3999.76,1100
145,226,-220,221,8,1,Ship2,VIC,M,No,OceanView_Aft,0.09,30/12/2023,1800,24/5/2023,1799.91,1100
145,226,-220,221,9,1,Ship2,QLD,M,Yes,MiniSuites_Bow,0.38,30/12/2023,2700,24/5/2023,2699.62,1100
146,232,-219,226,6,1,Ship2,NT,M,No,OceanView_Mid,0.07,30/12/2023,1500,25/5/2023,1499.93,1100
146,232,-219,226,7,1,Ship2,NT,M,No,OceanView_Aft,0.08,30/12/2023,1800,25/5/2023,1799.92,1100
146,232,-219,226,8,1,Ship2,WA,M,Yes,Interior_Aft,0.14,30/12/2023,550,25/5/2023,549.86,1100
146,232,-219,226,9,1,Ship2,NSW,M,No,OceanView_Aft,0,30/12/2023,1800,25/5/2023,1800,1100
146,232,-219,226,10,1,Ship2,SA,F,No,PenthouseSuites_Aft,0.39,30/12/2023,3500,25/5/2023,3499.61,1100
146,232,-219,226,11,1,Ship2,QLD,M,No,Interior_Mid,0.19,30/12/2023,500,25/5/2023,499.81,1100
147,238,-218,232,6,1,Ship2,NSW,F,No,OceanView_Mid,0.16,30/12/2023,1500,26/5/2023,1499.84,1100
147,238,-218,232,7,1,Ship2,ACT,F,Yes,Suites_Aft,0.22,30/12/2023,1000,26/5/2023,999.78,1100
147,238,-218,232,8,1,Ship2,TAS,F,No,OceanView_Mid,0.34,30/12/2023,1500,26/5/2023,1499.66,1100
147,238,-218,232,9,1,Ship2,VIC,F,No,OceanView_Bow,0.35,30/12/2023,2100,26/5/2023,2099.65,1100
147,238,-218,232,10,1,Ship2,TAS,M,No,OceanView_Mid,0.09,30/12/2023,1500,26/5/2023,1499.91,1100
147,238,-218,232,11,1,Ship2,QLD,M,No,Interior_Bow,0.25,30/12/2023,600,26/5/2023,599.75,1100
148,244,-217,238,6,1,Ship2,SA,F,No,OceanView_Mid,0.15,30/12/2023,1500,27/5/2023,1499.85,1100
148,244,-217,238,7,1,Ship2,TAS,F,No,OceanView_Mid,0.12,30/12/2023,1500,27/5/2023,1499.88,1100
148,244,-217,238,8,1,Ship2,ACT,M,No,OceanView_Mid,0.15,30/12/2023,1500,27/5/2023,1499.85,1100
148,244,-217,238,9,1,Ship2,NSW,F,Yes,OceanView_Mid,0.24,30/12/2023,1500,27/5/2023,1499.76,1100
148,244,-217,238,10,1,Ship2,WA,M,No,Balcony_Aft,0.12,30/12/2023,700,27/5/2023,699.88,1100
148,244,-217,238,11,1,Ship2,VIC,M,No,OceanView_Bow,0.17,30/12/2023,2100,27/5/2023,2099.83,1100
149,250,-216,244,6,1,Ship2,QLD,M,No,OceanView_Bow,0.25,30/12/2023,2100,28/5/2023,2099.75,1100
149,250,-216,244,7,1,Ship2,QLD,F,No,Interior_Mid,0.24,30/12/2023,500,28/5/2023,499.76,1100
149,250,-216,244,8,1,Ship2,NSW,F,Yes,PenthouseSuites_Aft,0.33,30/12/2023,3500,28/5/2023,3499.67,1100
149,250,-216,244,9,1,Ship2,WA,F,Yes,Interior_Mid,0.38,30/12/2023,500,28/5/2023,499.62,1100
149,250,-216,244,10,1,Ship2,ACT,M,Yes,Interior_Mid,0.27,30/12/2023,500,28/5/2023,499.73,1100
149,250,-216,244,11,1,Ship2,QLD,M,No,Interior_Mid,0.04,30/12/2023,500,28/5/2023,499.96,1100
150,256,-215,250,6,1,Ship2,NSW,M,No,OceanView_Mid,0.18,30/12/2023,1500,29/5/2023,1499.82,1100
150,256,-215,250,7,1,Ship2,TAS,F,No,Balcony_Mid,0.17,30/12/2023,650,29/5/2023,649.83,1100
150,256,-215,250,8,1,Ship2,WA,M,Yes,Interior_Aft,0.34,30/12/2023,550,29/5/2023,549.66,1100
150,256,-215,250,9,1,Ship2,WA,M,No,OceanView_Aft,0.1,30/12/2023,1800,29/5/2023,1799.9,1100
150,256,-215,250,10,1,Ship2,WA,F,Yes,Balcony_Aft,0.21,30/12/2023,700,29/5/2023,699.79,1100
150,256,-215,250,11,1,Ship2,NSW,F,Yes,MiniSuites_Bow,0.37,30/12/2023,2700,29/5/2023,2699.63,1100
151,263,-214,256,7,1,Ship2,TAS,M,Yes,Balcony_Bow,0.18,30/12/2023,750,30/5/2023,749.82,1100
151,263,-214,256,8,1,Ship2,TAS,F,No,MiniSuites_Bow,0.39,30/12/2023,2700,30/5/2023,2699.61,1100
151,263,-214,256,9,1,Ship2,WA,F,No,OceanView_Mid,0.37,30/12/2023,1500,30/5/2023,1499.63,1100
151,263,-214,256,10,1,Ship2,QLD,M,No,Balcony_Aft,0.35,30/12/2023,700,30/5/2023,699.65,1100
151,263,-214,256,11,1,Ship2,ACT,F,No,Suites_Aft,0.36,30/12/2023,1000,30/5/2023,999.64,1100
151,263,-214,256,12,1,Ship2,NSW,M,Yes,MiniSuites_Aft,0.21,30/12/2023,2600,30/5/2023,2599.79,1100
151,263,-214,256,13,1,Ship2,TAS,F,No,Interior_Mid,0.09,30/12/2023,500,30/5/2023,499.91,1100
152,269,-213,263,6,1,Ship2,NSW,F,No,Interior_Bow,0.38,30/12/2023,600,31/5/2023,599.62,1100
152,269,-213,263,7,1,Ship2,ACT,M,No,OceanView_Bow,0.14,30/12/2023,2100,31/5/2023,2099.86,1100
152,269,-213,263,8,1,Ship2,QLD,F,No,Balcony_Mid,0.23,30/12/2023,650,31/5/2023,649.77,1100
152,269,-213,263,9,1,Ship2,WA,F,No,Interior_Bow,0.06,30/12/2023,600,31/5/2023,599.94,1100
152,269,-213,263,10,1,Ship2,SA,M,No,MiniSuites_Mid,0.21,30/12/2023,2500,31/5/2023,2499.79,1100
152,269,-213,263,11,1,Ship2,SA,F,No,OceanView_Bow,0.23,30/12/2023,2100,31/5/2023,2099.77,1100
153,276,-212,269,7,1,Ship2,ACT,F,No,MiniSuites_Mid,0.34,30/12/2023,2500,1/6/2023,2499.66,1100
153,276,-212,269,8,1,Ship2,VIC,M,No,OceanView_Aft,0.35,30/12/2023,1800,1/6/2023,1799.65,1100
153,276,-212,269,9,1,Ship2,NSW,F,Yes,Interior_Mid,0.3,30/12/2023,500,1/6/2023,499.7,1100
153,276,-212,269,10,1,Ship2,QLD,M,No,Interior_Bow,0,30/12/2023,600,1/6/2023,600,1100
153,276,-212,269,11,1,Ship2,WA,F,No,Interior_Bow,0.02,30/12/2023,600,1/6/2023,599.98,1100
153,276,-212,269,12,1,Ship2,NT,F,No,Balcony_Mid,0.3,30/12/2023,650,1/6/2023,649.7,1100
153,276,-212,269,13,1,Ship2,ACT,M,Yes,OceanView_Mid,0.15,30/12/2023,1500,1/6/2023,1499.85,1100
154,282,-211,276,6,1,Ship2,QLD,M,Yes,MiniSuites_Bow,0.36,30/12/2023,2700,2/6/2023,2699.64,1100
154,282,-211,276,7,1,Ship2,NSW,F,No,Suites_Aft,0.26,30/12/2023,1000,2/6/2023,999.74,1100
154,282,-211,276,8,1,Ship2,WA,M,No,Balcony_Bow,0.26,30/12/2023,750,2/6/2023,749.74,1100
154,282,-211,276,9,1,Ship2,TAS,M,No,Balcony_Bow,0.07,30/12/2023,750,2/6/2023,749.93,1100
154,282,-211,276,10,1,Ship2,VIC,M,No,OceanView_Bow,0.1,30/12/2023,2100,2/6/2023,2099.9,1100
154,282,-211,276,11,1,Ship2,WA,F,No,Interior_Mid,0.3,30/12/2023,500,2/6/2023,499.7,1100
155,289,-210,282,7,1,Ship2,VIC,F,No,MiniSuites_Aft,0.35,30/12/2023,2600,3/6/2023,2599.65,1100
155,289,-210,282,8,1,Ship2,VIC,M,No,MiniSuites_Aft,0.38,30/12/2023,2600,3/6/2023,2599.62,1100
155,289,-210,282,9,1,Ship2,NT,M,No,OceanView_Bow,0.1,30/12/2023,2100,3/6/2023,2099.9,1100
155,289,-210,282,10,1,Ship2,ACT,M,No,OceanView_Bow,0.28,30/12/2023,2100,3/6/2023,2099.72,1100
155,289,-210,282,11,1,Ship2,ACT,M,Yes,OceanView_Bow,0.03,30/12/2023,2100,3/6/2023,2099.97,1100
155,289,-210,282,12,1,Ship2,NSW,F,No,Suites_Aft,0.07,30/12/2023,1000,3/6/2023,999.93,1100
155,289,-210,282,13,1,Ship2,NSW,M,No,Balcony_Aft,0.33,30/12/2023,700,3/6/2023,699.67,1100
156,296,-209,289,7,1,Ship2,SA,M,No,Balcony_Aft,0.39,30/12/2023,700,4/6/2023,699.61,1100
156,296,-209,289,8,1,Ship2,WA,F,Yes,Balcony_Mid,0.3,30/12/2023,650,4/6/2023,649.7,1100
156,296,-209,289,9,1,Ship2,NSW,M,No,OceanView_Mid,0.14,30/12/2023,1500,4/6/2023,1499.86,1100
156,296,-209,289,10,1,Ship2,VIC,F,No,Balcony_Bow,0.07,30/12/2023,750,4/6/2023,749.93,1100
156,296,-209,289,11,1,Ship2,SA,M,No,Balcony_Bow,0.05,30/12/2023,750,4/6/2023,749.95,1100
156,296,-209,289,12,1,Ship2,NSW,M,Yes,OceanView_Bow,0.04,30/12/2023,2100,4/6/2023,2099.96,1100
156,296,-209,289,13,1,Ship2,WA,F,Yes,OceanView_Mid,0.18,30/12/2023,1500,4/6/2023,1499.82,1100
157,303,-208,296,7,1,Ship2,QLD,M,No,Balcony_Aft,0.09,30/12/2023,700,5/6/2023,699.91,1100
157,303,-208,296,8,1,Ship2,NSW,M,No,Balcony_Mid,0.19,30/12/2023,650,5/6/2023,649.81,1100
157,303,-208,296,9,1,Ship2,WA,M,Yes,Balcony_Bow,0.24,30/12/2023,750,5/6/2023,749.76,1100
157,303,-208,296,10,1,Ship2,QLD,F,No,Interior_Mid,0.18,30/12/2023,500,5/6/2023,499.82,1100
157,303,-208,296,11,1,Ship2,WA,M,No,Interior_Mid,0.37,30/12/2023,500,5/6/2023,499.63,1100
157,303,-208,296,12,1,Ship2,QLD,F,No,Interior_Aft,0.26,30/12/2023,550,5/6/2023,549.74,1100
157,303,-208,296,13,1,Ship2,NSW,M,Yes,OceanView_Mid,0.3,30/12/2023,1500,5/6/2023,1499.7,1100
158,310,-207,303,7,1,Ship2,SA,M,No,Interior_Aft,0,30/12/2023,550,6/6/2023,550,1100
158,310,-207,303,8,1,Ship2,TAS,F,Yes,Interior_Bow,0.15,30/12/2023,600,6/6/2023,599.85,1100
158,310,-207,303,9,1,Ship2,NT,F,No,Balcony_Bow,0.16,30/12/2023,750,6/6/2023,749.84,1100
158,310,-207,303,10,1,Ship2,SA,M,Yes,OceanView_Aft,0.1,30/12/2023,1800,6/6/2023,1799.9,1100
158,310,-207,303,11,1,Ship2,SA,F,No,Balcony_Bow,0.09,30/12/2023,750,6/6/2023,749.91,1100
158,310,-207,303,12,1,Ship2,ACT,M,No,OceanView_Aft,0.21,30/12/2023,1800,6/6/2023,1799.79,1100
158,310,-207,303,13,1,Ship2,SA,M,No,PenthouseSuites_Aft,0.39,30/12/2023,3500,6/6/2023,3499.61,1100
159,317,-206,310,7,1,Ship2,NT,M,Yes,MiniSuites_Aft,0.06,30/12/2023,2600,7/6/2023,2599.94,1100
159,317,-206,310,8,1,Ship2,VIC,M,No,Interior_Bow,0.38,30/12/2023,600,7/6/2023,599.62,1100
159,317,-206,310,9,1,Ship2,ACT,M,No,MiniSuites_Mid,0.08,30/12/2023,2500,7/6/2023,2499.92,1100
159,317,-206,310,10,1,Ship2,WA,F,No,Suites_Aft,0.31,30/12/2023,1000,7/6/2023,999.69,1100
159,317,-206,310,11,1,Ship2,ACT,M,Yes,Interior_Mid,0.01,30/12/2023,500,7/6/2023,499.99,1100
159,317,-206,310,12,1,Ship2,TAS,F,No,OceanView_Aft,0.35,30/12/2023,1800,7/6/2023,1799.65,1100
159,317,-206,310,13,1,Ship2,VIC,F,No,OceanView_Bow,0.09,30/12/2023,2100,7/6/2023,2099.91,1100
160,324,-205,317,7,1,Ship2,VIC,F,No,Interior_Bow,0.21,30/12/2023,600,8/6/2023,599.79,1100
160,324,-205,317,8,1,Ship2,ACT,F,Yes,Suites_Bow,0.37,30/12/2023,1100,8/6/2023,1099.63,1100
160,324,-205,317,9,1,Ship2,WA,F,No,MiniSuites_Bow,0.06,30/12/2023,2700,8/6/2023,2699.94,1100
160,324,-205,317,10,1,Ship2,SA,M,No,Balcony_Aft,0.32,30/12/2023,700,8/6/2023,699.68,1100
160,324,-205,317,11,1,Ship2,WA,F,Yes,MiniSuites_Mid,0.29,30/12/2023,2500,8/6/2023,2499.71,1100
160,324,-205,317,12,1,Ship2,QLD,F,No,Interior_Bow,0.34,30/12/2023,600,8/6/2023,599.66,1100
160,324,-205,317,13,1,Ship2,NT,M,No,MiniSuites_Bow,0.34,30/12/2023,2700,8/6/2023,2699.66,1100
161,331,-204,324,7,1,Ship2,VIC,M,Yes,MiniSuites_Mid,0.01,30/12/2023,2500,9/6/2023,2499.99,1100
161,331,-204,324,8,1,Ship2,ACT,M,No,Interior_Aft,0.24,30/12/2023,550,9/6/2023,549.76,1100
161,331,-204,324,9,1,Ship2,NT,M,Yes,Balcony_Bow,0.14,30/12/2023,750,9/6/2023,749.86,1100
161,331,-204,324,10,1,Ship2,VIC,F,No,OceanView_Bow,0.15,30/12/2023,2100,9/6/2023,2099.85,1100
161,331,-204,324,11,1,Ship2,NSW,F,No,OceanView_Mid,0.09,30/12/2023,1500,9/6/2023,1499.91,1100
161,331,-204,324,12,1,Ship2,ACT,M,No,OceanView_Aft,0.28,30/12/2023,1800,9/6/2023,1799.72,1100
161,331,-204,324,13,1,Ship2,QLD,M,Yes,Interior_Bow,0.09,30/12/2023,600,9/6/2023,599.91,1100
162,338,-203,331,7,1,Ship2,WA,M,Yes,Balcony_Bow,0.18,30/12/2023,750,10/6/2023,749.82,1100
162,338,-203,331,8,1,Ship2,QLD,M,No,OceanView_Bow,0.08,30/12/2023,2100,10/6/2023,2099.92,1100
162,338,-203,331,9,1,Ship2,NSW,F,No,Interior_Mid,0.34,30/12/2023,500,10/6/2023,499.66,1100
162,338,-203,331,10,1,Ship2,TAS,M,No,Balcony_Aft,0.38,30/12/2023,700,10/6/2023,699.62,1100
162,338,-203,331,11,1,Ship2,SA,M,No,Interior_Aft,0.1,30/12/2023,550,10/6/2023,549.9,1100
162,338,-203,331,12,1,Ship2,NT,M,No,Balcony_Mid,0.21,30/12/2023,650,10/6/2023,649.79,1100
162,338,-203,331,13,1,Ship2,TAS,F,No,Balcony_Bow,0.37,30/12/2023,750,10/6/2023,749.63,1100
163,346,-202,338,8,1,Ship2,VIC,M,Yes,Interior_Mid,0.28,30/12/2023,500,11/6/2023,499.72,1100
163,346,-202,338,9,1,Ship2,SA,F,Yes,Balcony_Mid,0.24,30/12/2023,650,11/6/2023,649.76,1100
163,346,-202,338,10,1,Ship2,SA,F,Yes,OceanView_Aft,0.23,30/12/2023,1800,11/6/2023,1799.77,1100
163,346,-202,338,11,1,Ship2,SA,M,No,MiniSuites_Mid,0.27,30/12/2023,2500,11/6/2023,2499.73,1100
163,346,-202,338,12,1,Ship2,TAS,F,No,Interior_Bow,0.3,30/12/2023,600,11/6/2023,599.7,1100
163,346,-202,338,13,1,Ship2,TAS,F,Yes,Balcony_Aft,0.24,30/12/2023,700,11/6/2023,699.76,1100
163,346,-202,338,14,1,Ship2,QLD,M,Yes,Balcony_Aft,0,30/12/2023,700,11/6/2023,700,1100
163,346,-202,338,15,1,Ship2,QLD,M,No,MiniSuites_Aft,0.04,30/12/2023,2600,11/6/2023,2599.96,1100
164,353,-201,346,7,1,Ship2,NSW,M,No,Interior_Mid,0.12,30/12/2023,500,12/6/2023,499.88,1100
164,353,-201,346,8,1,Ship2,VIC,M,Yes,MiniSuites_Mid,0.29,30/12/2023,2500,12/6/2023,2499.71,1100
164,353,-201,346,9,1,Ship2,WA,F,No,Balcony_Bow,0.2,30/12/2023,750,12/6/2023,749.8,1100
164,353,-201,346,10,1,Ship2,NT,M,No,OceanView_Mid,0.14,30/12/2023,1500,12/6/2023,1499.86,1100
164,353,-201,346,11,1,Ship2,TAS,M,No,MiniSuites_Bow,0.01,30/12/2023,2700,12/6/2023,2699.99,1100
164,353,-201,346,12,1,Ship2,SA,M,No,Interior_Mid,0.24,30/12/2023,500,12/6/2023,499.76,1100
164,353,-201,346,13,1,Ship2,SA,F,No,MiniSuites_Mid,0.16,30/12/2023,2500,12/6/2023,2499.84,1100
165,361,-200,353,8,1,Ship2,QLD,M,No,OceanView_Aft,0.28,30/12/2023,1800,13/6/2023,1799.72,1100
165,361,-200,353,9,1,Ship2,ACT,M,No,Interior_Mid,0.04,30/12/2023,500,13/6/2023,499.96,1100
165,361,-200,353,10,1,Ship2,TAS,M,No,MiniSuites_Bow,0.19,30/12/2023,2700,13/6/2023,2699.81,1100
165,361,-200,353,11,1,Ship2,VIC,M,No,Interior_Bow,0.07,30/12/2023,600,13/6/2023,599.93,1100
165,361,-200,353,12,1,Ship2,NSW,M,No,OceanView_Bow,0.22,30/12/2023,2100,13/6/2023,2099.78,1100
165,361,-200,353,13,1,Ship2,NSW,F,No,Interior_Aft,0.32,30/12/2023,550,13/6/2023,549.68,1100
165,361,-200,353,14,1,Ship2,ACT,F,No,MiniSuites_Aft,0.05,30/12/2023,2600,13/6/2023,2599.95,1100
165,361,-200,353,15,1,Ship2,ACT,M,No,Interior_Mid,0.12,30/12/2023,500,13/6/2023,499.88,1100
166,369,-199,361,8,1,Ship2,NT,M,No,Interior_Aft,0.36,30/12/2023,550,14/6/2023,549.64,1100
166,369,-199,361,9,1,Ship2,QLD,M,Yes,Interior_Mid,0.04,30/12/2023,500,14/6/2023,499.96,1100
166,369,-199,361,10,1,Ship2,NSW,F,Yes,OceanView_Aft,0.18,30/12/2023,1800,14/6/2023,1799.82,1100
166,369,-199,361,11,1,Ship2,QLD,F,No,Interior_Mid,0.19,30/12/2023,500,14/6/2023,499.81,1100
166,369,-199,361,12,1,Ship2,QLD,M,No,MiniSuites_Mid,0.05,30/12/2023,2500,14/6/2023,2499.95,1100
166,369,-199,361,13,1,Ship2,TAS,M,No,MiniSuites_Mid,0.19,30/12/2023,2500,14/6/2023,2499.81,1100
166,369,-199,361,14,1,Ship2,ACT,F,No,MiniSuites_Bow,0.38,30/12/2023,2700,14/6/2023,2699.62,1100
166,369,-199,361,15,1,Ship2,VIC,F,No,Interior_Aft,0.17,30/12/2023,550,14/6/2023,549.83,1100
167,376,-198,369,7,1,Ship2,ACT,M,No,Interior_Mid,0.19,30/12/2023,500,15/6/2023,499.81,1100
167,376,-198,369,8,1,Ship2,NT,M,No,Balcony_Aft,0.2,30/12/2023,700,15/6/2023,699.8,1100
167,376,-198,369,9,1,Ship2,QLD,M,No,Interior_Aft,0.09,30/12/2023,550,15/6/2023,549.91,1100
167,376,-198,369,10,1,Ship2,SA,M,No,Interior_Bow,0.15,30/12/2023,600,15/6/2023,599.85,1100
167,376,-198,369,11,1,Ship2,ACT,F,No,OceanView_Aft,0.27,30/12/2023,1800,15/6/2023,1799.73,1100
167,376,-198,369,12,1,Ship2,ACT,M,No,MiniSuites_Mid,0.28,30/12/2023,2500,15/6/2023,2499.72,1100
167,376,-198,369,13,1,Ship2,TAS,M,Yes,Balcony_Mid,0.36,30/12/2023,650,15/6/2023,649.64,1100
168,384,-197,376,8,1,Ship2,TAS,M,No,PenthouseSuites_Bow,0.19,30/12/2023,4000,16/6/2023,3999.81,1100
168,384,-197,376,9,1,Ship2,ACT,M,No,Interior_Aft,0.08,30/12/2023,550,16/6/2023,549.92,1100
168,384,-197,376,10,1,Ship2,SA,M,No,Interior_Mid,0.15,30/12/2023,500,16/6/2023,499.85,1100
168,384,-197,376,11,1,Ship2,WA,F,Yes,Suites_Aft,0.28,30/12/2023,1000,16/6/2023,999.72,1100
168,384,-197,376,12,1,Ship2,NT,M,No,MiniSuites_Mid,0.32,30/12/2023,2500,16/6/2023,2499.68,1100
168,384,-197,376,13,1,Ship2,WA,M,No,Suites_Aft,0.16,30/12/2023,1000,16/6/2023,999.84,1100
168,384,-197,376,14,1,Ship2,QLD,F,No,MiniSuites_Mid,0.24,30/12/2023,2500,16/6/2023,2499.76,1100
168,384,-197,376,15,1,Ship2,SA,M,No,MiniSuites_Mid,0.21,30/12/2023,2500,16/6/2023,2499.79,1100
169,392,-196,384,8,1,Ship2,NSW,F,No,MiniSuites_Mid,0.2,30/12/2023,2500,17/6/2023,2499.8,1100
169,392,-196,384,9,1,Ship2,QLD,M,Yes,Interior_Aft,0.17,30/12/2023,550,17/6/2023,549.83,1100
169,392,-196,384,10,1,Ship2,ACT,M,No,OceanView_Mid,0.15,30/12/2023,1500,17/6/2023,1499.85,1100
169,392,-196,384,11,1,Ship2,NT,M,No,Balcony_Mid,0.07,30/12/2023,650,17/6/2023,649.93,1100
169,392,-196,384,12,1,Ship2,QLD,M,No,MiniSuites_Mid,0.28,30/12/2023,2500,17/6/2023,2499.72,1100
169,392,-196,384,13,1,Ship2,NSW,F,No,OceanView_Aft,0.18,30/12/2023,1800,17/6/2023,1799.82,1100
169,392,-196,384,14,1,Ship2,WA,F,No,Balcony_Aft,0.05,30/12/2023,700,17/6/2023,699.95,1100
169,392,-196,384,15,1,Ship2,VIC,M,No,MiniSuites_Aft,0.04,30/12/2023,2600,17/6/2023,2599.96,1100
170,400,-195,392,8,1,Ship2,SA,M,No,Balcony_Bow,0.34,30/12/2023,750,18/6/2023,749.66,1100
170,400,-195,392,9,1,Ship2,SA,M,No,OceanView_Bow,0.3,30/12/2023,2100,18/6/2023,2099.7,1100
170,400,-195,392,10,1,Ship2,ACT,M,No,Balcony_Bow,0.25,30/12/2023,750,18/6/2023,749.75,1100
170,400,-195,392,11,1,Ship2,WA,F,Yes,Balcony_Mid,0.29,30/12/2023,650,18/6/2023,649.71,1100
170,400,-195,392,12,1,Ship2,NT,M,Yes,Interior_Mid,0.32,30/12/2023,500,18/6/2023,499.68,1100
170,400,-195,392,13,1,Ship2,QLD,M,No,Interior_Mid,0.31,30/12/2023,500,18/6/2023,499.69,1100
170,400,-195,392,14,1,Ship2,TAS,M,No,MiniSuites_Mid,0,30/12/2023,2500,18/6/2023,2500,1100
170,400,-195,392,15,1,Ship2,VIC,F,Yes,MiniSuites_Mid,0.3,30/12/2023,2500,18/6/2023,2499.7,1100
171,408,-194,400,8,1,Ship2,QLD,F,Yes,Balcony_Mid,0.33,30/12/2023,650,19/6/2023,649.67,1100
171,408,-194,400,9,1,Ship2,NSW,F,No,Interior_Aft,0.07,30/12/2023,550,19/6/2023,549.93,1100
171,408,-194,400,10,1,Ship2,WA,F,No,Balcony_Mid,0.12,30/12/2023,650,19/6/2023,649.88,1100
171,408,-194,400,11,1,Ship2,QLD,M,Yes,OceanView_Mid,0.19,30/12/2023,1500,19/6/2023,1499.81,1100
171,408,-194,400,12,1,Ship2,NSW,M,Yes,Balcony_Aft,0.34,30/12/2023,700,19/6/2023,699.66,1100
171,408,-194,400,13,1,Ship2,ACT,M,No,Interior_Mid,0.3,30/12/2023,500,19/6/2023,499.7,1100
171,408,-194,400,14,1,Ship2,NSW,M,No,OceanView_Aft,0.38,30/12/2023,1800,19/6/2023,1799.62,1100
171,408,-194,400,15,1,Ship2,QLD,M,No,Interior_Mid,0.31,30/12/2023,500,19/6/2023,499.69,1100
172,416,-193,408,8,1,Ship2,NT,M,No,Suites_Aft,0.35,30/12/2023,1000,20/6/2023,999.65,1100
172,416,-193,408,9,1,Ship2,ACT,F,Yes,Interior_Bow,0.15,30/12/2023,600,20/6/2023,599.85,1100
172,416,-193,408,10,1,Ship2,TAS,M,No,MiniSuites_Bow,0.05,30/12/2023,2700,20/6/2023,2699.95,1100
172,416,-193,408,11,1,Ship2,SA,M,No,Balcony_Aft,0.03,30/12/2023,700,20/6/2023,699.97,1100
172,416,-193,408,12,1,Ship2,TAS,F,No,Balcony_Aft,0.03,30/12/2023,700,20/6/2023,699.97,1100
172,416,-193,408,13,1,Ship2,QLD,F,No,Balcony_Mid,0.27,30/12/2023,650,20/6/2023,649.73,1100
172,416,-193,408,14,1,Ship2,SA,M,No,Interior_Bow,0.28,30/12/2023,600,20/6/2023,599.72,1100
172,416,-193,408,15,1,Ship2,SA,M,No,OceanView_Bow,0.29,30/12/2023,2100,20/6/2023,2099.71,1100
173,424,-192,416,8,1,Ship2,VIC,M,No,Balcony_Bow,0.22,30/12/2023,750,21/6/2023,749.78,1100
173,424,-192,416,9,1,Ship2,WA,M,No,Interior_Aft,0.23,30/12/2023,550,21/6/2023,549.77,1100
173,424,-192,416,10,1,Ship2,NSW,M,No,Balcony_Mid,0.23,30/12/2023,650,21/6/2023,649.77,1100
173,424,-192,416,11,1,Ship2,WA,M,No,PenthouseSuites_Aft,0.03,30/12/2023,3500,21/6/2023,3499.97,1100
173,424,-192,416,12,1,Ship2,ACT,M,Yes,Balcony_Aft,0.32,30/12/2023,700,21/6/2023,699.68,1100
173,424,-192,416,13,1,Ship2,QLD,M,No,Interior_Aft,0.12,30/12/2023,550,21/6/2023,549.88,1100
173,424,-192,416,14,1,Ship2,SA,M,No,MiniSuites_Mid,0.06,30/12/2023,2500,21/6/2023,2499.94,1100
173,424,-192,416,15,1,Ship2,NSW,M,No,Balcony_Bow,0.16,30/12/2023,750,21/6/2023,749.84,1100
174,432,-191,424,8,1,Ship2,TAS,M,No,OceanView_Mid,0.23,30/12/2023,1500,22/6/2023,1499.77,1100
174,432,-191,424,9,1,Ship2,TAS,M,No,OceanView_Aft,0.19,30/12/2023,1800,22/6/2023,1799.81,1100
174,432,-191,424,10,1,Ship2,QLD,F,No,OceanView_Mid,0.04,30/12/2023,1500,22/6/2023,1499.96,1100
174,432,-191,424,11,1,Ship2,VIC,M,No,Interior_Bow,0.16,30/12/2023,600,22/6/2023,599.84,1100
174,432,-191,424,12,1,Ship2,WA,F,No,OceanView_Mid,0.06,30/12/2023,1500,22/6/2023,1499.94,1100
174,432,-191,424,13,1,Ship2,NSW,M,Yes,MiniSuites_Aft,0.38,30/12/2023,2600,22/6/2023,2599.62,1100
174,432,-191,424,14,1,Ship2,NSW,M,No,OceanView_Bow,0.22,30/12/2023,2100,22/6/2023,2099.78,1100
174,432,-191,424,15,1,Ship2,NSW,F,No,MiniSuites_Aft,0.24,30/12/2023,2600,22/6/2023,2599.76,1100
175,440,-190,432,8,1,Ship2,NT,M,Yes,Balcony_Bow,0.08,30/12/2023,750,23/6/2023,749.92,1100
175,440,-190,432,9,1,Ship2,ACT,F,No,Suites_Bow,0.05,30/12/2023,1100,23/6/2023,1099.95,1100
175,440,-190,432,10,1,Ship2,NT,M,Yes,OceanView_Mid,0.13,30/12/2023,1500,23/6/2023,1499.87,1100
175,440,-190,432,11,1,Ship2,VIC,F,No,OceanView_Mid,0.24,30/12/2023,1500,23/6/2023,1499.76,1100
175,440,-190,432,12,1,Ship2,NSW,F,No,Balcony_Aft,0.15,30/12/2023,700,23/6/2023,699.85,1100
175,440,-190,432,13,1,Ship2,QLD,M,Yes,MiniSuites_Mid,0.31,30/12/2023,2500,23/6/2023,2499.69,1100
175,440,-190,432,14,1,Ship2,WA,F,No,OceanView_Aft,0,30/12/2023,1800,23/6/2023,1800,1100
