day,flag,ID,sail_date,booking_date, Age ,state,gender,returning_cust,ticket_type,RRP,discount,purchased_price,capacity
-218,1,Ship10,24/4/2023,18/9/2022,18,NSW,M,No,Balcony_Bow,750,0.12,660,1200
-218,1,Ship10,24/4/2023,18/9/2022,18,ACT,M,Yes,Balcony_Bow,750,0.03,727.5,1200
-218,1,Ship10,24/4/2023,18/9/2022,51,ACT,M,Yes,Balcony_Bow,750,0.15,637.5,1200
-218,1,Ship10,24/4/2023,18/9/2022,43,ACT,M,No,Balcony_Bow,750,0.29,532.5,1200
-217,1,Ship10,24/4/2023,19/9/2022,18,VIC,M,No,Balcony_Bow,750,0.05,712.5,1200
-217,1,Ship10,24/4/2023,19/9/2022,60,SA,F,No,Balcony_Bow,750,0.07,697.5,1200
-217,1,Ship10,24/4/2023,19/9/2022,59,VIC,M,No,Balcony_Bow,750,0.38,465,1200
-217,1,Ship10,24/4/2023,19/9/2022,80,NT,M,No,Balcony_Bow,750,0.21,592.5,1200
-217,1,Ship10,24/4/2023,19/9/2022,60,WA,F,No,Balcony_Bow,750,0.21,592.5,1200
-217,1,Ship10,24/4/2023,19/9/2022,80,NT,M,Yes,Balcony_Bow,750,0.01,742.5,1200
-217,1,Ship10,24/4/2023,19/9/2022,18,SA,F,No,Balcony_Bow,750,0.14,645,1200
-217,1,Ship10,24/4/2023,19/9/2022,76,VIC,M,Yes,Balcony_Bow,750,0.37,472.5,1200
-217,1,Ship10,24/4/2023,19/9/2022,34,WA,M,No,Balcony_Bow,750,0.16,630,1200
-217,1,Ship10,24/4/2023,19/9/2022,80,QLD,M,No,Balcony_Bow,750,0,750,1200
-216,1,Ship10,24/4/2023,20/9/2022,49,WA,M,No,Balcony_Bow,750,0.22,585,1200
-216,1,Ship10,24/4/2023,20/9/2022,36,WA,M,Yes,Balcony_Bow,750,0.37,472.5,1200
-216,1,Ship10,24/4/2023,20/9/2022,18,SA,F,No,Balcony_Bow,750,0.1,675,1200
-216,1,Ship10,24/4/2023,20/9/2022,80,SA,M,No,Balcony_Bow,750,0.2,600,1200
-216,1,Ship10,24/4/2023,20/9/2022,80,TAS,M,No,Balcony_Bow,750,0.14,645,1200
-216,1,Ship10,24/4/2023,20/9/2022,80,QLD,F,No,Balcony_Bow,750,0.24,570,1200
-216,1,Ship10,24/4/2023,20/9/2022,80,TAS,F,No,Balcony_Bow,750,0.3,525,1200
-216,1,Ship10,24/4/2023,20/9/2022,77,ACT,M,Yes,Balcony_Bow,750,0.09,682.5,1200
-216,1,Ship10,24/4/2023,20/9/2022,43,VIC,F,No,Balcony_Bow,750,0.1,675,1200
-216,1,Ship10,24/4/2023,20/9/2022,80,SA,M,No,Balcony_Bow,750,0.24,570,1200
-215,1,Ship10,24/4/2023,21/9/2022,18,QLD,M,Yes,Balcony_Bow,750,0.16,630,1200
-215,1,Ship10,24/4/2023,21/9/2022,64,QLD,M,Yes,Balcony_Bow,750,0.39,457.5,1200
-215,1,Ship10,24/4/2023,21/9/2022,60,QLD,M,No,Balcony_Bow,750,0.3,525,1200
-215,1,Ship10,24/4/2023,21/9/2022,80,WA,F,No,Balcony_Bow,750,0.05,712.5,1200
-215,1,Ship10,24/4/2023,21/9/2022,80,QLD,M,Yes,Balcony_Bow,750,0.24,570,1200
-215,1,Ship10,24/4/2023,21/9/2022,29,VIC,F,No,Balcony_Bow,750,0.1,675,1200
-215,1,Ship10,24/4/2023,21/9/2022,47,WA,M,No,Balcony_Bow,750,0.38,465,1200
-215,1,Ship10,24/4/2023,21/9/2022,80,NT,F,No,Balcony_Bow,750,0.18,615,1200
-215,1,Ship10,24/4/2023,21/9/2022,36,VIC,M,No,Balcony_Bow,750,0.2,600,1200
-215,1,Ship10,24/4/2023,21/9/2022,22,NT,M,No,Balcony_Bow,750,0.37,472.5,1200
-214,1,Ship10,24/4/2023,22/9/2022,19,ACT,M,Yes,Balcony_Bow,750,0.29,532.5,1200
-214,1,Ship10,24/4/2023,22/9/2022,77,WA,F,No,Balcony_Bow,750,0.31,517.5,1200
-214,1,Ship10,24/4/2023,22/9/2022,55,ACT,F,No,Balcony_Bow,750,0.1,675,1200
-214,1,Ship10,24/4/2023,22/9/2022,80,NT,M,No,Balcony_Bow,750,0.3,525,1200
-214,1,Ship10,24/4/2023,22/9/2022,26,SA,M,No,Balcony_Bow,750,0.1,675,1200
-214,1,Ship10,24/4/2023,22/9/2022,38,QLD,M,No,Balcony_Bow,750,0.31,517.5,1200
-214,1,Ship10,24/4/2023,22/9/2022,18,WA,M,No,Balcony_Bow,750,0.27,547.5,1200
-214,1,Ship10,24/4/2023,22/9/2022,36,ACT,F,No,Balcony_Bow,750,0.27,547.5,1200
-214,1,Ship10,24/4/2023,22/9/2022,65,NT,M,No,Balcony_Bow,750,0.14,645,1200
-213,1,Ship10,24/4/2023,23/9/2022,45,SA,M,Yes,Balcony_Bow,750,0.29,532.5,1200
-213,1,Ship10,24/4/2023,23/9/2022,80,WA,M,Yes,Balcony_Bow,750,0.12,660,1200
-213,1,Ship10,24/4/2023,23/9/2022,79,WA,F,No,Balcony_Bow,750,0.14,645,1200
-213,1,Ship10,24/4/2023,23/9/2022,80,QLD,M,No,Balcony_Bow,750,0.29,532.5,1200
-213,1,Ship10,24/4/2023,23/9/2022,80,NSW,F,No,Balcony_Bow,750,0.04,720,1200
-213,1,Ship10,24/4/2023,23/9/2022,80,SA,F,Yes,Balcony_Bow,750,0.04,720,1200
-213,1,Ship10,24/4/2023,23/9/2022,18,TAS,M,Yes,Balcony_Bow,750,0.32,510,1200
-213,1,Ship10,24/4/2023,23/9/2022,73,QLD,F,No,Balcony_Bow,750,0.06,705,1200
-213,1,Ship10,24/4/2023,23/9/2022,73,ACT,F,Yes,Balcony_Bow,750,0.28,540,1200
-213,1,Ship10,24/4/2023,23/9/2022,62,SA,M,No,Balcony_Bow,750,0.16,630,1200
-212,1,Ship10,24/4/2023,24/9/2022,18,VIC,F,No,Balcony_Bow,750,0.12,660,1200
-212,1,Ship10,24/4/2023,24/9/2022,47,SA,M,No,Balcony_Bow,750,0.05,712.5,1200
-212,1,Ship10,24/4/2023,24/9/2022,63,QLD,F,Yes,Balcony_Bow,750,0.05,712.5,1200
-212,1,Ship10,24/4/2023,24/9/2022,68,NSW,M,Yes,Balcony_Bow,750,0.3,525,1200
-212,1,Ship10,24/4/2023,24/9/2022,80,TAS,F,Yes,Balcony_Bow,750,0.33,502.5,1200
-212,1,Ship10,24/4/2023,24/9/2022,80,TAS,M,No,Balcony_Bow,750,0.38,465,1200
-212,1,Ship10,24/4/2023,24/9/2022,80,SA,F,No,Balcony_Bow,750,0.06,705,1200
-212,1,Ship10,24/4/2023,24/9/2022,61,NSW,F,Yes,Balcony_Bow,750,0.39,457.5,1200
-212,1,Ship10,24/4/2023,24/9/2022,52,VIC,F,No,Balcony_Bow,750,0.1,675,1200
-212,1,Ship10,24/4/2023,24/9/2022,79,WA,F,Yes,Balcony_Bow,750,0.32,510,1200
-211,1,Ship10,24/4/2023,25/9/2022,80,WA,M,No,Balcony_Bow,750,0.32,510,1200
-211,1,Ship10,24/4/2023,25/9/2022,71,SA,M,Yes,Balcony_Bow,750,0.31,517.5,1200
-211,1,Ship10,24/4/2023,25/9/2022,58,WA,M,No,Balcony_Bow,750,0.1,675,1200
-211,1,Ship10,24/4/2023,25/9/2022,18,VIC,F,No,Balcony_Bow,750,0.22,585,1200
-211,1,Ship10,24/4/2023,25/9/2022,78,WA,M,No,Balcony_Bow,750,0.02,735,1200
-211,1,Ship10,24/4/2023,25/9/2022,24,SA,F,Yes,Balcony_Bow,750,0.12,660,1200
-211,1,Ship10,24/4/2023,25/9/2022,38,ACT,M,No,Balcony_Bow,750,0.32,510,1200
-211,1,Ship10,24/4/2023,25/9/2022,39,NSW,M,No,Balcony_Bow,750,0.1,675,1200
-211,1,Ship10,24/4/2023,25/9/2022,80,QLD,M,No,Balcony_Bow,750,0.27,547.5,1200
-211,1,Ship10,24/4/2023,25/9/2022,72,SA,F,No,Balcony_Bow,750,0.23,577.5,1200
-210,1,Ship10,24/4/2023,26/9/2022,43,TAS,M,Yes,Balcony_Bow,750,0.37,472.5,1200
-210,1,Ship10,24/4/2023,26/9/2022,43,NT,M,No,Balcony_Bow,750,0.1,675,1200
-210,1,Ship10,24/4/2023,26/9/2022,54,QLD,F,No,Balcony_Bow,750,0.39,457.5,1200
-210,1,Ship10,24/4/2023,26/9/2022,18,NSW,F,No,Balcony_Bow,750,0.36,480,1200
-210,1,Ship10,24/4/2023,26/9/2022,57,ACT,F,Yes,Balcony_Bow,750,0.3,525,1200
-210,1,Ship10,24/4/2023,26/9/2022,18,NT,M,Yes,Balcony_Bow,750,0.19,607.5,1200
-210,1,Ship10,24/4/2023,26/9/2022,19,NSW,M,Yes,Balcony_Bow,750,0.19,607.5,1200
-210,1,Ship10,24/4/2023,26/9/2022,80,NSW,M,No,Balcony_Bow,750,0.26,555,1200
-210,1,Ship10,24/4/2023,26/9/2022,18,NSW,M,No,Balcony_Bow,750,0.1,675,1200
-210,1,Ship10,24/4/2023,26/9/2022,28,WA,M,Yes,Balcony_Bow,750,0.09,682.5,1200
-209,1,Ship10,24/4/2023,27/9/2022,56,NSW,F,No,Balcony_Bow,750,0.37,472.5,1200
-209,1,Ship10,24/4/2023,27/9/2022,80,NT,F,No,Balcony_Bow,750,0.04,720,1200
-209,1,Ship10,24/4/2023,27/9/2022,35,SA,M,No,Balcony_Bow,750,0.23,577.5,1200
-209,1,Ship10,24/4/2023,27/9/2022,53,WA,M,No,Balcony_Bow,750,0.28,540,1200
-209,1,Ship10,24/4/2023,27/9/2022,18,NT,M,No,Balcony_Bow,750,0.03,727.5,1200
-209,1,Ship10,24/4/2023,27/9/2022,29,QLD,F,No,Balcony_Bow,750,0.11,667.5,1200
-209,1,Ship10,24/4/2023,27/9/2022,75,VIC,F,No,Suites_Mid,900,0.29,639,1200
-209,1,Ship10,24/4/2023,27/9/2022,41,NSW,M,No,Suites_Mid,900,0.37,567,1200
-209,1,Ship10,24/4/2023,27/9/2022,68,NSW,M,Yes,Suites_Mid,900,0.13,783,1200
-209,1,Ship10,24/4/2023,27/9/2022,18,SA,M,No,Suites_Mid,900,0.39,549,1200
-208,1,Ship10,24/4/2023,28/9/2022,30,VIC,M,No,Suites_Mid,900,0.31,621,1200
-208,1,Ship10,24/4/2023,28/9/2022,54,NSW,F,No,Suites_Mid,900,0.01,891,1200
-208,1,Ship10,24/4/2023,28/9/2022,80,SA,F,No,Suites_Mid,900,0.3,630,1200
-208,1,Ship10,24/4/2023,28/9/2022,53,VIC,M,No,Suites_Mid,900,0.03,873,1200
-208,1,Ship10,24/4/2023,28/9/2022,80,SA,F,No,Suites_Mid,900,0.15,765,1200
-208,1,Ship10,24/4/2023,28/9/2022,80,ACT,M,Yes,Suites_Mid,900,0.01,891,1200
-208,1,Ship10,24/4/2023,28/9/2022,26,TAS,F,No,Suites_Mid,900,0.06,846,1200
-208,1,Ship10,24/4/2023,28/9/2022,41,TAS,F,Yes,Suites_Mid,900,0.01,891,1200
-208,1,Ship10,24/4/2023,28/9/2022,20,WA,M,No,Suites_Mid,900,0.11,801,1200
-207,1,Ship10,24/4/2023,29/9/2022,55,WA,M,Yes,Suites_Mid,900,0.01,891,1200
-207,1,Ship10,24/4/2023,29/9/2022,80,WA,M,No,Suites_Mid,900,0.12,792,1200
-207,1,Ship10,24/4/2023,29/9/2022,18,VIC,M,No,Suites_Mid,900,0.21,711,1200
-207,1,Ship10,24/4/2023,29/9/2022,52,VIC,F,No,Suites_Mid,900,0.15,765,1200
-207,1,Ship10,24/4/2023,29/9/2022,80,QLD,M,No,Suites_Mid,900,0.33,603,1200
-207,1,Ship10,24/4/2023,29/9/2022,46,TAS,M,Yes,Suites_Mid,900,0.17,747,1200
-207,1,Ship10,24/4/2023,29/9/2022,65,TAS,M,No,Suites_Mid,900,0.09,819,1200
-207,1,Ship10,24/4/2023,29/9/2022,18,TAS,F,Yes,Suites_Mid,900,0.32,612,1200
-207,1,Ship10,24/4/2023,29/9/2022,46,NT,M,No,Suites_Mid,900,0.29,639,1200
-207,1,Ship10,24/4/2023,29/9/2022,73,SA,F,No,Suites_Mid,900,0.38,558,1200
-206,1,Ship10,24/4/2023,30/9/2022,20,WA,F,Yes,Suites_Mid,900,0.18,738,1200
-206,1,Ship10,24/4/2023,30/9/2022,42,ACT,F,No,Suites_Mid,900,0.35,585,1200
-206,1,Ship10,24/4/2023,30/9/2022,18,NSW,M,No,Suites_Mid,900,0.25,675,1200
-206,1,Ship10,24/4/2023,30/9/2022,35,VIC,F,No,Suites_Mid,900,0.25,675,1200
-206,1,Ship10,24/4/2023,30/9/2022,57,ACT,M,No,Suites_Mid,900,0.33,603,1200
-206,1,Ship10,24/4/2023,30/9/2022,18,QLD,F,No,Suites_Mid,900,0.26,666,1200
-206,1,Ship10,24/4/2023,30/9/2022,18,ACT,F,No,Suites_Mid,900,0.18,738,1200
-206,1,Ship10,24/4/2023,30/9/2022,41,TAS,M,Yes,Suites_Mid,900,0.2,720,1200
-206,1,Ship10,24/4/2023,30/9/2022,78,ACT,M,Yes,Suites_Mid,900,0.06,846,1200
-206,1,Ship10,24/4/2023,30/9/2022,80,VIC,M,No,Suites_Mid,900,0.04,864,1200
-205,1,Ship10,24/4/2023,1/10/2022,18,NSW,M,No,Suites_Mid,900,0.16,756,1200
-205,1,Ship10,24/4/2023,1/10/2022,22,NT,M,No,Suites_Mid,900,0.02,882,1200
-205,1,Ship10,24/4/2023,1/10/2022,50,WA,M,No,Suites_Mid,900,0.3,630,1200
-205,1,Ship10,24/4/2023,1/10/2022,22,NT,F,No,Suites_Mid,900,0.22,702,1200
-205,1,Ship10,24/4/2023,1/10/2022,40,TAS,M,Yes,Suites_Mid,900,0.19,729,1200
-205,1,Ship10,24/4/2023,1/10/2022,51,NT,F,No,Suites_Mid,900,0.26,666,1200
-205,1,Ship10,24/4/2023,1/10/2022,25,WA,M,No,Suites_Mid,900,0.03,873,1200
-205,1,Ship10,24/4/2023,1/10/2022,73,NT,F,Yes,Suites_Mid,900,0.23,693,1200
-205,1,Ship10,24/4/2023,1/10/2022,19,NT,F,No,Suites_Mid,900,0.05,855,1200
-205,1,Ship10,24/4/2023,1/10/2022,70,NSW,M,Yes,Suites_Mid,900,0.33,603,1200
-204,1,Ship10,24/4/2023,2/10/2022,54,NSW,M,No,Suites_Mid,900,0.15,765,1200
-204,1,Ship10,24/4/2023,2/10/2022,18,QLD,M,No,Suites_Mid,900,0.35,585,1200
-204,1,Ship10,24/4/2023,2/10/2022,78,NSW,M,No,Suites_Mid,900,0.24,684,1200
-204,1,Ship10,24/4/2023,2/10/2022,59,WA,F,No,Suites_Mid,900,0.34,594,1200
-204,1,Ship10,24/4/2023,2/10/2022,36,SA,F,No,Suites_Mid,900,0.39,549,1200
-204,1,Ship10,24/4/2023,2/10/2022,51,SA,F,Yes,Suites_Mid,900,0.19,729,1200
-204,1,Ship10,24/4/2023,2/10/2022,18,QLD,M,No,Suites_Mid,900,0.31,621,1200
-204,1,Ship10,24/4/2023,2/10/2022,80,NT,M,Yes,Suites_Mid,900,0.33,603,1200
-204,1,Ship10,24/4/2023,2/10/2022,34,WA,M,No,Suites_Mid,900,0.08,828,1200
-203,1,Ship10,24/4/2023,3/10/2022,80,QLD,M,No,Suites_Mid,900,0.08,828,1200
-203,1,Ship10,24/4/2023,3/10/2022,72,SA,M,Yes,Suites_Mid,900,0.16,756,1200
-203,1,Ship10,24/4/2023,3/10/2022,18,ACT,F,No,Suites_Mid,900,0.12,792,1200
-203,1,Ship10,24/4/2023,3/10/2022,22,VIC,F,Yes,Suites_Mid,900,0.16,756,1200
-203,1,Ship10,24/4/2023,3/10/2022,18,QLD,M,No,Suites_Mid,900,0.38,558,1200
-203,1,Ship10,24/4/2023,3/10/2022,18,QLD,M,No,Suites_Mid,900,0.39,549,1200
-203,1,Ship10,24/4/2023,3/10/2022,18,NSW,F,Yes,Suites_Mid,900,0.32,612,1200
-203,1,Ship10,24/4/2023,3/10/2022,18,TAS,M,No,Suites_Mid,900,0.11,801,1200
-203,1,Ship10,24/4/2023,3/10/2022,80,NSW,M,Yes,Suites_Mid,900,0.23,693,1200
-203,1,Ship10,24/4/2023,3/10/2022,18,VIC,F,No,Suites_Mid,900,0.25,675,1200
-202,1,Ship10,24/4/2023,4/10/2022,18,SA,M,No,Suites_Mid,900,0.36,576,1200
-202,1,Ship10,24/4/2023,4/10/2022,42,SA,M,No,Suites_Mid,900,0.16,756,1200
-202,1,Ship10,24/4/2023,4/10/2022,18,NSW,M,No,Suites_Mid,900,0.14,774,1200
-202,1,Ship10,24/4/2023,4/10/2022,80,ACT,M,Yes,Suites_Mid,900,0.02,882,1200
-202,1,Ship10,24/4/2023,4/10/2022,70,VIC,M,No,Suites_Mid,900,0.14,774,1200
-202,1,Ship10,24/4/2023,4/10/2022,18,NT,F,Yes,Suites_Mid,900,0.25,675,1200
-202,1,Ship10,24/4/2023,4/10/2022,18,NSW,F,No,Suites_Mid,900,0.17,747,1200
-202,1,Ship10,24/4/2023,4/10/2022,51,VIC,M,No,Suites_Mid,900,0.23,693,1200
-202,1,Ship10,24/4/2023,4/10/2022,80,NT,M,Yes,Suites_Mid,900,0.35,585,1200
-202,1,Ship10,24/4/2023,4/10/2022,80,SA,M,No,Suites_Mid,900,0.15,765,1200
-201,1,Ship10,24/4/2023,5/10/2022,48,ACT,M,Yes,Suites_Mid,900,0,900,1200
-201,1,Ship10,24/4/2023,5/10/2022,37,TAS,M,No,Suites_Mid,900,0.32,612,1200
-201,1,Ship10,24/4/2023,5/10/2022,47,VIC,M,Yes,Suites_Mid,900,0.33,603,1200
-201,1,Ship10,24/4/2023,5/10/2022,45,ACT,F,No,Suites_Mid,900,0.19,729,1200
-201,1,Ship10,24/4/2023,5/10/2022,55,VIC,M,No,Suites_Mid,900,0.27,657,1200
-201,1,Ship10,24/4/2023,5/10/2022,57,QLD,M,Yes,Suites_Mid,900,0.23,693,1200
-201,1,Ship10,24/4/2023,5/10/2022,80,VIC,M,No,Suites_Mid,900,0.1,810,1200
-201,1,Ship10,24/4/2023,5/10/2022,80,SA,M,Yes,Suites_Mid,900,0.22,702,1200
-201,1,Ship10,24/4/2023,5/10/2022,29,ACT,M,Yes,Suites_Mid,900,0.3,630,1200
-200,1,Ship10,24/4/2023,6/10/2022,80,QLD,M,No,Suites_Mid,900,0.37,567,1200
-200,1,Ship10,24/4/2023,6/10/2022,52,ACT,M,No,Suites_Mid,900,0.16,756,1200
-200,1,Ship10,24/4/2023,6/10/2022,18,SA,F,No,Suites_Mid,900,0.04,864,1200
-200,1,Ship10,24/4/2023,6/10/2022,80,NSW,M,No,Suites_Mid,900,0.32,612,1200
-200,1,Ship10,24/4/2023,6/10/2022,80,NSW,M,Yes,Suites_Mid,900,0.13,783,1200
-200,1,Ship10,24/4/2023,6/10/2022,80,NSW,M,No,Suites_Mid,900,0.22,702,1200
-200,1,Ship10,24/4/2023,6/10/2022,67,VIC,M,Yes,Suites_Mid,900,0.01,891,1200
-200,1,Ship10,24/4/2023,6/10/2022,18,WA,M,No,Suites_Mid,900,0.24,684,1200
-200,1,Ship10,24/4/2023,6/10/2022,59,QLD,M,Yes,Suites_Mid,900,0,900,1200
-200,1,Ship10,24/4/2023,6/10/2022,23,ACT,M,No,Suites_Mid,900,0.2,720,1200
-199,1,Ship10,24/4/2023,7/10/2022,62,ACT,M,Yes,Suites_Mid,900,0.01,891,1200
-199,1,Ship10,24/4/2023,7/10/2022,26,ACT,M,Yes,Suites_Mid,900,0.3,630,1200
-199,1,Ship10,24/4/2023,7/10/2022,80,NSW,M,No,Suites_Mid,900,0.24,684,1200
-199,1,Ship10,24/4/2023,7/10/2022,26,TAS,M,No,Suites_Mid,900,0.18,738,1200
-199,1,Ship10,24/4/2023,7/10/2022,40,ACT,M,No,Suites_Mid,900,0.1,810,1200
-199,1,Ship10,24/4/2023,7/10/2022,70,WA,M,No,Suites_Aft,1000,0.16,840,1200
-199,1,Ship10,24/4/2023,7/10/2022,18,VIC,F,No,Suites_Aft,1000,0.06,940,1200
-199,1,Ship10,24/4/2023,7/10/2022,80,NSW,F,No,Suites_Aft,1000,0.23,770,1200
-199,1,Ship10,24/4/2023,7/10/2022,73,WA,M,No,Suites_Aft,1000,0.23,770,1200
-198,1,Ship10,24/4/2023,8/10/2022,68,TAS,F,No,Suites_Aft,1000,0.11,890,1200
-198,1,Ship10,24/4/2023,8/10/2022,18,NSW,M,Yes,Suites_Aft,1000,0.06,940,1200
-198,1,Ship10,24/4/2023,8/10/2022,59,NT,M,Yes,Suites_Aft,1000,0.26,740,1200
-198,1,Ship10,24/4/2023,8/10/2022,70,NT,M,No,Suites_Aft,1000,0.16,840,1200
-198,1,Ship10,24/4/2023,8/10/2022,74,NSW,M,No,Suites_Aft,1000,0.06,940,1200
-198,1,Ship10,24/4/2023,8/10/2022,35,VIC,F,No,Suites_Aft,1000,0.36,640,1200
-198,1,Ship10,24/4/2023,8/10/2022,57,SA,M,No,Suites_Aft,1000,0.24,760,1200
-198,1,Ship10,24/4/2023,8/10/2022,63,TAS,M,No,Suites_Aft,1000,0.05,950,1200
-198,1,Ship10,24/4/2023,8/10/2022,48,WA,M,Yes,Suites_Aft,1000,0.19,810,1200
-197,1,Ship10,24/4/2023,9/10/2022,25,ACT,F,No,Suites_Aft,1000,0.25,750,1200
-197,1,Ship10,24/4/2023,9/10/2022,80,NSW,F,No,Suites_Aft,1000,0.1,900,1200
-197,1,Ship10,24/4/2023,9/10/2022,80,TAS,M,No,Suites_Aft,1000,0.29,710,1200
-197,1,Ship10,24/4/2023,9/10/2022,23,SA,F,No,Suites_Aft,1000,0.17,830,1200
-197,1,Ship10,24/4/2023,9/10/2022,52,NSW,M,Yes,Suites_Aft,1000,0.14,860,1200
-197,1,Ship10,24/4/2023,9/10/2022,76,WA,M,No,Suites_Aft,1000,0.32,680,1200
-197,1,Ship10,24/4/2023,9/10/2022,18,NSW,M,Yes,Suites_Aft,1000,0.04,960,1200
-197,1,Ship10,24/4/2023,9/10/2022,77,QLD,M,No,Suites_Aft,1000,0.37,630,1200
-197,1,Ship10,24/4/2023,9/10/2022,18,WA,M,No,Suites_Aft,1000,0.34,660,1200
-197,1,Ship10,24/4/2023,9/10/2022,46,ACT,F,No,Suites_Aft,1000,0.11,890,1200
-196,1,Ship10,24/4/2023,10/10/2022,30,ACT,M,Yes,Suites_Aft,1000,0.19,810,1200
-196,1,Ship10,24/4/2023,10/10/2022,55,WA,M,No,Suites_Aft,1000,0.23,770,1200
-196,1,Ship10,24/4/2023,10/10/2022,41,TAS,F,No,Suites_Aft,1000,0.27,730,1200
-196,1,Ship10,24/4/2023,10/10/2022,80,NSW,M,No,Suites_Aft,1000,0.16,840,1200
-196,1,Ship10,24/4/2023,10/10/2022,78,QLD,M,No,Suites_Aft,1000,0.01,990,1200
-196,1,Ship10,24/4/2023,10/10/2022,80,ACT,M,No,Suites_Aft,1000,0.28,720,1200
-196,1,Ship10,24/4/2023,10/10/2022,80,NT,M,No,Suites_Aft,1000,0.2,800,1200
-196,1,Ship10,24/4/2023,10/10/2022,61,QLD,F,No,Suites_Aft,1000,0.08,920,1200
-196,1,Ship10,24/4/2023,10/10/2022,63,ACT,M,No,Suites_Aft,1000,0.27,730,1200
-195,1,Ship10,24/4/2023,11/10/2022,35,VIC,M,No,Suites_Aft,1000,0.12,880,1200
-195,1,Ship10,24/4/2023,11/10/2022,66,NSW,F,No,Suites_Aft,1000,0.06,940,1200
-195,1,Ship10,24/4/2023,11/10/2022,68,ACT,M,No,Suites_Aft,1000,0.21,790,1200
-195,1,Ship10,24/4/2023,11/10/2022,61,ACT,F,No,Suites_Aft,1000,0.23,770,1200
-195,1,Ship10,24/4/2023,11/10/2022,18,WA,M,No,Suites_Aft,1000,0.36,640,1200
-195,1,Ship10,24/4/2023,11/10/2022,78,NT,F,No,Suites_Aft,1000,0.03,970,1200
-195,1,Ship10,24/4/2023,11/10/2022,18,WA,F,No,Suites_Aft,1000,0.11,890,1200
-195,1,Ship10,24/4/2023,11/10/2022,29,TAS,F,No,Suites_Aft,1000,0.15,850,1200
-195,1,Ship10,24/4/2023,11/10/2022,18,SA,M,No,Suites_Aft,1000,0.22,780,1200
-194,1,Ship10,24/4/2023,12/10/2022,25,ACT,F,No,Suites_Aft,1000,0.3,700,1200
-194,1,Ship10,24/4/2023,12/10/2022,76,NSW,F,No,Suites_Aft,1000,0.03,970,1200
-194,1,Ship10,24/4/2023,12/10/2022,18,VIC,F,No,Suites_Aft,1000,0.17,830,1200
-194,1,Ship10,24/4/2023,12/10/2022,80,SA,F,Yes,Suites_Aft,1000,0.16,840,1200
-194,1,Ship10,24/4/2023,12/10/2022,61,ACT,M,No,Suites_Aft,1000,0.09,910,1200
-194,1,Ship10,24/4/2023,12/10/2022,47,NSW,M,No,Suites_Aft,1000,0.38,620,1200
-194,1,Ship10,24/4/2023,12/10/2022,18,ACT,F,No,Suites_Aft,1000,0.18,820,1200
-194,1,Ship10,24/4/2023,12/10/2022,80,WA,F,No,Suites_Aft,1000,0.36,640,1200
-194,1,Ship10,24/4/2023,12/10/2022,50,VIC,M,No,Suites_Aft,1000,0.21,790,1200
-193,1,Ship10,24/4/2023,13/10/2022,80,ACT,M,No,Suites_Aft,1000,0.2,800,1200
-193,1,Ship10,24/4/2023,13/10/2022,80,TAS,F,No,Suites_Aft,1000,0.28,720,1200
-193,1,Ship10,24/4/2023,13/10/2022,80,SA,M,No,Suites_Aft,1000,0.02,980,1200
-193,1,Ship10,24/4/2023,13/10/2022,80,VIC,M,No,Suites_Aft,1000,0.07,930,1200
-193,1,Ship10,24/4/2023,13/10/2022,58,SA,M,Yes,Suites_Aft,1000,0.38,620,1200
-193,1,Ship10,24/4/2023,13/10/2022,77,NSW,F,No,Suites_Aft,1000,0.07,930,1200
-193,1,Ship10,24/4/2023,13/10/2022,59,SA,M,No,Suites_Aft,1000,0.21,790,1200
-193,1,Ship10,24/4/2023,13/10/2022,23,SA,F,No,Suites_Aft,1000,0.23,770,1200
-193,1,Ship10,24/4/2023,13/10/2022,40,ACT,M,No,Suites_Aft,1000,0.37,630,1200
-192,1,Ship10,24/4/2023,14/10/2022,72,VIC,M,Yes,Suites_Aft,1000,0.27,730,1200
-192,1,Ship10,24/4/2023,14/10/2022,18,SA,F,No,Suites_Aft,1000,0.11,890,1200
-192,1,Ship10,24/4/2023,14/10/2022,42,TAS,F,No,Suites_Aft,1000,0.37,630,1200
-192,1,Ship10,24/4/2023,14/10/2022,28,WA,F,No,Suites_Aft,1000,0.26,740,1200
-192,1,Ship10,24/4/2023,14/10/2022,80,VIC,M,Yes,Suites_Aft,1000,0.39,610,1200
-192,1,Ship10,24/4/2023,14/10/2022,80,VIC,F,Yes,Suites_Aft,1000,0.09,910,1200
-192,1,Ship10,24/4/2023,14/10/2022,73,ACT,F,No,Suites_Aft,1000,0.25,750,1200
-192,1,Ship10,24/4/2023,14/10/2022,80,TAS,M,No,Suites_Aft,1000,0.19,810,1200
-192,1,Ship10,24/4/2023,14/10/2022,61,SA,M,No,Suites_Aft,1000,0.35,650,1200
-191,1,Ship10,24/4/2023,15/10/2022,61,ACT,F,No,Suites_Aft,1000,0.23,770,1200
-191,1,Ship10,24/4/2023,15/10/2022,67,ACT,M,No,Suites_Aft,1000,0.33,670,1200
-191,1,Ship10,24/4/2023,15/10/2022,18,TAS,F,No,Suites_Aft,1000,0.16,840,1200
-191,1,Ship10,24/4/2023,15/10/2022,80,QLD,M,No,Suites_Aft,1000,0.01,990,1200
